Row,bijection_flag,feasible,infeasibility_flag,error_message
Thraupis_episcopus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Threskiornis_aethiopicus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Threskiornis_molucca,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Thripadectes_holostictus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Thryothorus_ludovicianus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Thryssa_aestuaria,6a,0,,
Thryssa_hamiltonii,6a,0,,
Thryssa_setirostris,6a,0,,
Thunnus_alalunga,6a,0,,
Thunnus_albacares,6a,0,,
Thunnus_obesus,6a,0,,
Thymallus_baicalensis,6a,0,,
Thymallus_nigrescens,6a,0,,
Tichodroma_muraria,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tiliqua_rugosa,8,0,,
Tockus_monteiri,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Todiramphus_cinnamominus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tolmomyias_sulphurescens,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Torgos_tracheliotus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Torpedo_marmorata,8,0,,
Toxostoma_curvirostre,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Toxostoma_longirostre,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Toxostoma_rufum,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Trachemys_scripta,6,0,,
Trachurus_indicus,6a,0,,
Trachurus_japonicus,6a,0,,
Trachurus_lathami,6a,0,,
Trachurus_mediterraneus,6,0,,
Trachurus_murphyi,6a,0,,
Trachurus_novaezelandiae,6a,0,,
Trachurus_picturatus,6a,0,,
Trachurus_symmetricus,6a,0,,
Trachurus_trachurus,5,0,,
Trachycephalus_resinifictrix,6,0,,
Trematomus_bernacchii,6a,0,,
Trematomus_eulepidotus,error,0,,"Initial function value must be finite and real."
Trematomus_hansoni,6a,0,,
Trematomus_lepidorhinus,6a,0,,
Trematomus_loennbergii,6a,0,,
Trematomus_newnesi,6a,0,,
Trematomus_nicolai,6a,0,,
Trematomus_pennellii,error,0,,"Initial function value must be finite and real."
Trematomus_scotti,6a,0,,
Triakis_megalopterus,6a,0,,
Triakis_scyllium,6a,0,,
Triakis_semifasciata,6a,0,,
Trichiurus_lepturus,6a,0,,
Trichiurus_lepturus_japonicus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Trichoglossus_euteles,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Trichoglossus_haematodus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Trichomycterus_itacarambiensis,error,0,,"Arrays have incompatible sizes for this operation."
Tridacna_gigas,6a,0,,
Trigla_lyra,6a,0,,
Trimma_benjamini,6a,0,,
Trimma_nasa,error,0,,"Arrays have incompatible sizes for this operation."
Tringa_flavipes,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tringa_totanus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Triops_longicaudatus,3,0,,
Triportheus_albus,6a,0,,
Triportheus_angulatus,error,0,,"Integration interval contains NaN."
Triportheus_elongatus,6a,0,,
Tritia_reticulatus,6a,0,,
Tritogonia_verrucosa,6a,0,,
Triturus_cristatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Triturus_dobrogicus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Triturus_karelinii,error,0,,"Matrix dimensions must agree."
Trochalopteron_elliotii,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Troglodytes_aedon,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Troglodytes_musculus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Truncilla_truncata,6a,0,,
Trygonoptera_mucosa,6a,0,,
Trygonoptera_personata,8,0,,
Trygonorrhina_fasciata,6a,0,,
Trypauchen_vagina,6a,0,,
Tunchiornis_ochraceiceps,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_eremita,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_hauxwelli,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_iliacus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_merula,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_migratorius,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_olivaceus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_philomelos,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_rubrocanus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_rufiventris,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_torquatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turdus_viscivorus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Turnix_sylvaticus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tylosurus_acus,6a,0,,
Tylosurus_crocodilus,6a,0,,
Tympanuchus_pallidicinctus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tympanuchus_phasianellus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Typhlichthys_subterraneus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Typhlonarke_aysoni,6a,0,,
Tyrannus_forficatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tyrannus_melancholicus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tyrannus_savana,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tyrannus_tyrannus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Tyto_alba,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Ulvaria_subbifurcata,6a,0,,
Umbra_krameri,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Index in position 1 exceeds array bounds. Index must not exceed 2."
Umbra_limi,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Upupa_epops,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Urechis_caupo,error,0,,"Matrix dimensions must agree."
Uria_aalge,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Uria_lomvia,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Urobatis_halleri,6a,0,,
Urocolius_macrourus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Urogymnus_polylepis,6a,0,,
Urolophus_lobatus,6a,0,,
Urolophus_paucimaculatus,6a,0,,
Urophycis_tenuis,error,0,,"Initial function value must be finite and real."
Urosphena_squameiceps,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Urotrygon_aspidura,6a,0,,
Urotrygon_rogersi,6a,0,,
Ursus_maritimus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Valenciennea_muralis,6a,0,,
Valenciennea_strigata,6a,0,,
Vanellus_armatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Vanellus_coronatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Vanellus_vanellus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Varanus_bengalensis,error,0,,"Matrix dimensions must agree."
Varanus_komodoensis,8,0,,
Variola_louti,6a,0,,
Verasper_moseri,error,0,,"Initial function value must be finite and real."
Verasper_variegatus,error,0,,"Integration interval contains NaN."
Vermivora_cyanoptera,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Vultur_gryphus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Wallabia_bicolor,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Wallago_attu,6a,0,,
