species,p_Am,kap,v,p_M,E_G,h_a,E_Hb,E_Hj,E_Hx,E_Hp,k_J,kap_R,kap_X,kap_P,family,order,class,phylum,climate,ecozone,habitat,embryo,migrate,food,gender,reprod,ab,ah,aj,ax,ap,am,tg,tb,tj,tx,tp,Wwb,Wwj,Wwx,Wwp,Wwi,Lb,Lj,Lx,Lp,Li,Ri,Ni,GSI,NR,d_V,T_typical,f,t_0,model,completeness,s_M,metamorphosis,weaning,foetus,genus
Schilbe_uranoscopus,1.836938e+01,9.977400e-01,1.900000e-02,3.275290e+01,5.244966e+03,3.678000e-10,1.442000e-03,2.221000e+00,,8.378000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Schilbeidae,Siluriformes,Actinopterygii,Chordata,A,TPa,biFr,Fnf,Mp,biPz,D,O,3.439612e+00,,,,,1.931475e+03,,,,,,1.500000e-04,,,5.800000e+01,2.950000e+02,,,,2.100000e+01,3.600000e+01,8.283826e+01,,,,2.000000e-01,3.001500e+02,1.000000e+00,,abj,2.500000e+00,1.135061e+01,True,False,False,Schilbe
Schmidtea_polychroa,1.099633e+01,9.997500e-01,1.004000e-02,6.094000e+01,1.826000e+03,1.006000e-07,3.183000e-05,1.521000e-03,,2.301000e-02,2.000000e-03,4.750000e-01,8.000000e-01,1.000000e-01,Dugesiidae,Tricladida,Turbellaria,Platyhelminthes,C,THp,0iFl 0iFp 0iFm,Fs,,biCiw biCim,Hh,Ob,1.700000e+01,,,,6.180951e+01,9.125000e+02,,,,,4.480951e+01,1.000000e-04,,,4.750000e-02,3.800000e-01,1.400000e-01,,,1.100000e+00,2.200000e+00,8.219178e-03,,,,7.000000e-02,2.931500e+02,1.000000e+00,,abj,2.000000e+00,3.411173e+00,True,False,False,Schmidtea
Scincella_lateralis,7.927219e+01,9.010500e-01,2.045700e-02,5.504640e+01,7.825635e+03,1.633000e-08,6.829000e+01,,,1.978000e+03,2.000000e-03,9.500000e-01,8.500000e-01,1.000000e-01,Scincidae,Squamata,Reptilia,Chordata,BWh,THn,0iTf,Tns,,biCi,Dg,O,2.882983e+01,,,,,8.418310e+02,,,,,,1.000000e-01,,,1.080157e+00,4.200000e+00,1.900000e+00,,,4.200000e+00,4.700000e+00,2.660867e-02,,,,3.000000e-01,2.981500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Scincella
Scoliodon_laticaudus,1.351102e+02,9.430400e-01,2.287900e-02,9.862400e+00,5.240502e+03,2.377000e-08,1.919000e+03,,,3.411000e+04,5.646800e-04,9.500000e-01,8.000000e-01,1.000000e-01,Carcharhinidae,Carcharhiniformes,Chondrichthyes,Chordata,MB,MI MPW,0iMpe,Mv,Ma,biCi biCvf,D,O,5.654518e+01,,,,,1.015032e+03,,,,,,1.270000e+01,,,1.700000e+02,4.900000e+03,1.400000e+01,,,3.300000e+01,1.000000e+02,8.275599e-02,,,,2.000000e-01,3.016500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Scoliodon
Scolopax_minor,2.089513e+03,9.793200e-01,3.333800e-02,7.531751e+02,7.323167e+03,6.361000e-14,3.887000e+02,,1.750000e+03,5.370000e+03,3.034100e-02,9.500000e-01,8.000000e-01,1.000000e-01,Scolopacidae,Charadriiformes,Aves,Chordata,Cfa Dfa Dfb,THn,0iTg 0iTh 0iFm,Tnsfm,Ms,biCi,Dg,O,4.184972e+00,,,5.983171e+00,9.579570e+00,9.798259e+02,,,,1.798199e+00,5.394597e+00,1.200000e+01,,,1.999750e+02,2.105000e+02,,,,,,8.532128e-02,,,,2.800000e-01,3.141500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Scolopax
Scomber_colias,1.414321e+03,8.920500e-01,1.755200e-02,3.331341e+02,5.227409e+03,1.497000e-09,2.201000e-02,3.124000e-02,,1.717000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scombridae,Scombriformes,Actinopterygii,Chordata,MA,MA MAm MAbl,0jMp jiMcp,Mp,Mo,bjPz jiCi jiCvf,D,O,1.550563e+00,,,,,5.093599e+03,,,,,,6.000000e-04,,,7.850000e+01,1.390000e+03,,,,2.130000e+01,5.500000e+01,1.783104e+03,,,,2.000000e-01,2.956500e+02,1.000000e+00,,abj,2.500000e+00,1.120538e+00,True,False,False,Scomber
Scomber_japonicus,4.107960e+03,8.891400e-01,4.547600e-02,8.251184e+02,5.300534e+03,1.177000e-09,2.124000e-02,3.467000e-02,,4.650000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scombridae,Scombriformes,Actinopterygii,Chordata,MC,MPN,0jMp jiMcp,Mp,Mo,bjPz jiCi jiCvf,D,O,2.000000e+00,,,,,6.115393e+03,,,,,,6.000000e-04,,,1.970000e+02,2.900000e+03,,,,2.610000e+01,6.400000e+01,5.474709e+03,,,,2.000000e-01,2.938500e+02,1.000000e+00,,abj,2.500000e+00,1.173223e+00,True,False,False,Scomber
Scomber_scombrus,7.758885e+01,8.567000e-01,3.233000e-02,3.369000e+01,5.219000e+03,8.440000e-09,5.257000e-02,1.495000e+01,,1.351000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scombridae,Scombriformes,Actinopterygii,Chordata,MC,MAN,0jMp jiMcp,Mp,Mo,bjPz jiCi jiCvf,D,O,3.588541e+01,2.562022e+01,,,1.698550e+03,1.698550e+04,,1.026520e+01,,,,5.500000e-05,,,1.750000e+02,2.800000e+03,4.710000e-01,,,2.860000e+01,6.300000e+01,3.781379e+03,,,,2.000000e-01,2.851500e+02,1.000000e+00,,abj,2.700000e+00,6.551221e+00,True,False,False,Scomber
Scomberesox_saurus,1.460036e+04,9.500000e-01,2.159600e-02,9.873537e+03,5.230297e+03,3.952000e-06,5.323000e-03,,,1.018000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scomberesocidae,Beloniformes,Actinopterygii,Chordata,MB MC,MA,biMp,Mp,Mo,biPz,D,O,3.618553e+00,,,,,1.291119e+03,,,,,,1.683456e-03,,,6.118845e+01,4.110000e+02,8.000000e-01,,,2.650000e+01,5.000000e+01,4.956940e+01,,,,2.000000e-01,2.901500e+02,1.000000e+00,,std,2.300000e+00,1.000000e+00,False,False,False,Scomberesox
Scomberomorus_maculatus,4.473242e+02,9.745100e-01,2.405600e-02,2.759698e+02,5.226239e+03,1.651000e-09,1.469000e-02,5.148000e+00,,4.615000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scombridae,Scombriformes,Actinopterygii,Chordata,MA,MAW,0jMp jiMcp,Mp,Mo,bjPz jiCi jiCvf,D,O,5.859406e-01,,,,,2.409806e+03,,,,,,5.200000e-04,,,5.680000e+02,6.550000e+03,,,,4.050000e+01,9.100000e+01,8.714396e+03,,,,2.000000e-01,2.972500e+02,1.000000e+00,,abj,2.700000e+00,6.958308e+00,True,False,False,Scomberomorus
Scomberomorus_munroi,6.212720e+01,9.585300e-01,2.055500e-02,2.122720e+01,5.206582e+03,3.684000e-09,6.964000e-02,2.119000e+01,,4.130000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scombridae,Scombriformes,Actinopterygii,Chordata,MA,MPW,0jMp jiMcp,Mp,Mo,bjPz jiCi jiCvf,D,O,2.595708e+00,,,,,1.205824e+03,,,,,,5.200000e-04,,,2.100000e+03,1.075800e+04,,,,6.100000e+01,1.040000e+02,8.707737e+03,,,,2.000000e-01,3.006500e+02,1.000000e+00,,abj,2.700000e+00,6.703088e+00,True,False,False,Scomberomorus
Scomberomorus_niphonius,1.671758e+02,9.600000e-01,2.179000e-02,7.687350e+01,5.220450e+03,2.588000e-08,4.339000e-02,1.957000e+01,,4.047000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scombridae,Scombriformes,Actinopterygii,Chordata,MA,MPNW,0jMp jiMcp,Mp,Mo,bjPz jiCi jiCvf,D,O,1.085856e+01,,,,,2.774362e+03,,,,,,5.200000e-04,,,2.100000e+03,1.075800e+04,,,,6.100000e+01,1.040000e+02,3.784653e+03,,,,2.000000e-01,2.923500e+02,1.000000e+00,,abj,2.700000e+00,7.609090e+00,True,False,False,Scomberomorus
Scomberomorus_queenslandicus,9.231724e+01,9.555500e-01,1.942100e-02,2.651450e+01,5.220721e+03,1.619000e-09,6.285000e-02,8.095000e+00,,1.779000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scombridae,Scombriformes,Actinopterygii,Chordata,MA,MPW,0jMp jiMcp,Mp,Mo,bjPz jiCi jiCvf,D,O,2.621180e+00,,,,,1.739510e+03,,,,,,5.200000e-04,,,1.000000e+03,9.550000e+03,,,,4.800000e+01,1.000000e+02,8.623116e+03,,,,2.000000e-01,3.005500e+02,1.000000e+00,,abj,2.700000e+00,5.033132e+00,True,False,False,Scomberomorus
Scophthalmus_maximus,1.076989e+02,6.681300e-01,4.023800e-02,2.892970e+01,5.221060e+03,3.670000e-09,3.301000e-01,3.260000e+02,,3.071000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scophthalmidae,Pleuronectiformes,Actinopterygii,Chordata,MC,MAE,0jMp jiMcd,Mp,Mo,bjPz jiCi,D,O,3.541383e+01,1.822771e+01,1.460230e+02,,5.430501e+03,4.626884e+04,,1.718612e+01,1.106092e+02,,,1.880000e-04,4.515815e-02,,1.200000e+03,1.550000e+04,3.700000e-01,2.300000e+00,,4.601000e+01,8.420000e+01,6.816682e+03,,,,2.000000e-01,2.831500e+02,8.400000e-01,,abj,2.800000e+00,9.915967e+00,True,False,False,Scophthalmus
Scophthalmus_rhombus,1.486151e+02,7.593200e-01,2.850300e-02,6.353250e+01,5.213549e+03,2.222000e-09,2.830000e-01,1.209000e+02,,8.294000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scophthalmidae,Pleuronectiformes,Actinopterygii,Chordata,MC,MAE,0jMp jiMcd,Mp,Mo,bjPz jiCi,D,O,6.035357e+01,,,,,3.986209e+04,,,,,,3.600000e-04,,,5.755000e+02,4.800000e+03,,,,3.700000e+01,7.500000e+01,2.573874e+03,,,,2.000000e-01,2.843500e+02,1.000000e+00,,abj,2.800000e+00,7.474973e+00,True,False,False,Scophthalmus
Scopus_umbretta,2.054699e+03,8.212200e-01,2.336800e-02,4.964867e+02,7.290648e+03,3.086000e-13,4.346000e+03,,9.737000e+04,1.838000e+05,2.147000e-02,9.500000e-01,8.000000e-01,1.000000e-01,Scopidae,Pelecaniformes,Aves,Chordata,A B C,TPa,0iFm,Tnpfm,,biCvf biCi,Dg,O,6.124350e+00,,,1.678201e+01,3.809734e+01,1.215640e+03,,,,1.065766e+01,3.197299e+01,2.000000e+01,,,4.940000e+02,5.200000e+02,,,,,,1.028265e-01,,,,2.800000e-01,3.137500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Scopus
Scorpaena_elongata,1.235668e+02,8.131400e-01,2.778900e-02,1.326150e+01,5.237649e+03,5.057000e-09,1.106000e+00,1.953000e+00,,3.207000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scorpaenidae,Perciformes,Actinopterygii,Chordata,MB,MAE MAm,0jMp jiMdb,Mv,,bjPz jiCi jiCvf,D,O,2.678859e+01,,,,,1.955567e+04,,,,,,1.800000e-03,,,4.119375e+02,1.500000e+03,,,,3.250000e+01,5.000000e+01,5.039460e+01,,,,2.000000e-01,2.870500e+02,1.000000e+00,,abj,2.400000e+00,1.208288e+00,True,False,False,Scorpaena
Scorpaena_maderensis,3.548756e+02,9.000000e-01,3.142200e-02,1.257780e+02,5.220654e+03,7.599000e-09,3.165000e-01,3.611000e-01,,3.085000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scorpaenidae,Perciformes,Actinopterygii,Chordata,MB,MAE MAm,0jMp jiMdb,Mv,,bjPz jiCi jiCvf,D,O,1.458593e+01,,,,,6.291840e+03,,,,,,1.800000e-03,,,8.037500e+00,6.430000e+01,,,,7.000000e+00,1.400000e+01,1.652935e+01,,,,2.000000e-01,2.901500e+02,1.000000e+00,,abj,2.400000e+00,1.043573e+00,True,False,False,Scorpaena
Scorpaena_notata,6.462499e+02,8.009100e-01,2.161700e-02,1.741665e+02,5.229743e+03,9.893000e-08,3.315000e-01,3.993000e-01,,6.165000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scorpaenidae,Perciformes,Actinopterygii,Chordata,MB,MAE MAm,0jMp jiMdb,Mv,,bjPz jiCi jiCvf,D,O,2.503258e+01,,,,,4.873009e+03,,,,,,1.800000e-03,,,1.787187e+01,2.360000e+02,,,,1.100000e+01,2.600000e+01,5.392972e+01,,,,2.000000e-01,2.877500e+02,1.000000e+00,,abj,2.400000e+00,1.062063e+00,True,False,False,Scorpaena
Scorpaena_porcus,3.593375e+02,9.048600e-01,2.778900e-02,5.669180e+01,5.224821e+03,1.416000e-07,2.616000e-01,3.480000e-01,,7.579000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scorpaenidae,Perciformes,Actinopterygii,Chordata,MB,MAE MAm MAbl,0jMp jiMdb,Mv,,bjPz jiCi jiCvf,D,O,2.678859e+01,,,,,5.866700e+03,,,,,,1.800000e-03,,,4.397834e+01,9.784000e+02,,,,1.440000e+01,4.050000e+01,5.039460e+01,,,,2.000000e-01,2.870500e+02,1.000000e+00,,abj,2.400000e+00,1.098634e+00,True,False,False,Scorpaena
Scorpaena_scrofa,1.285272e+02,8.583700e-01,2.778900e-02,1.475510e+01,5.243447e+03,4.356000e-09,8.353000e-01,1.757000e+00,,2.047000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scorpaenidae,Perciformes,Actinopterygii,Chordata,MB,MAE MAm,0jMp jiMdb,Mv,,bjPz jiCi jiCvf,D,O,3.743131e+01,,,,,1.863058e+04,,,,,,1.800000e-03,,,3.472994e+02,1.780000e+03,,,,2.900000e+01,5.000000e+01,5.289689e+01,,,,2.000000e-01,2.875500e+02,1.000000e+00,,abj,2.400000e+00,1.280534e+00,True,False,False,Scorpaena
Scyliorhinus_canicula,4.129696e+02,8.800000e-01,1.636700e-02,6.390020e+01,5.266873e+03,7.877000e-08,2.093000e+02,,,2.344000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scyliorhinidae,Carcharhiniformes,Chondrichthyes,Chordata,MB MC,MANE MAm,0iMcd,Ms,,biCi,D,O,4.375976e+02,,,,1.597231e+03,6.388925e+03,,,,,,1.300000e+00,,,8.500000e+01,1.320000e+03,1.000000e+01,,,4.000000e+01,1.000000e+02,8.546038e-02,,7.000000e-02,,2.000000e-01,2.891500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Scyliorhinus
Scyliorhinus_retifer,1.701117e+03,3.774700e-01,2.108800e-02,1.904272e+02,5.208742e+03,8.662000e-08,3.192000e+03,,,1.160000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scyliorhinidae,Carcharhiniformes,Chondrichthyes,Chordata,MB MC,MANW MAg,0iMcd,Ms,,biCi,D,O,5.504871e+02,,,,,9.418490e+03,,,,,,4.059379e+00,,,4.792389e+02,7.000000e+02,1.060000e+01,,,5.200000e+01,5.900000e+01,3.298175e-02,,,,2.000000e-01,2.891500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Scyliorhinus
Scytalopus_latrans,1.372090e+03,9.578100e-01,4.176400e-02,8.454176e+02,7.314921e+03,2.073000e-12,3.813000e+02,,1.697000e+03,3.354000e+03,3.480800e-02,9.500000e-01,8.000000e-01,1.000000e-01,Rhinocryptidae,Passeriformes,Aves,Chordata,Af Am,TN,0iTf 0iTht,Tnsf,,biCi biCv biHs biHl,Dg,O,2.653885e+00,,,4.234897e+00,7.396922e+00,3.995097e+02,,,,1.581012e+00,4.743037e+00,3.600000e+00,,,2.090000e+01,2.200000e+01,,,,,,4.505523e-02,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Scytalopus
Scytalopus_parvirostris,1.120352e+03,9.449300e-01,4.669800e-02,6.760242e+02,7.341063e+03,1.341000e-12,6.074000e+02,,2.511000e+03,4.715000e+03,2.718900e-02,9.500000e-01,8.000000e-01,1.000000e-01,Rhinocryptidae,Passeriformes,Aves,Chordata,Af Am,TN,0iTf 0iTht,Tnsf,,biCi biCv biHs biHl,Dg,O,2.653885e+00,,,4.234897e+00,7.396922e+00,3.995097e+02,,,,1.581012e+00,4.743037e+00,3.600000e+00,,,1.624500e+01,1.710000e+01,,,,,,4.505523e-02,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.200000e+00,1.000000e+00,False,False,False,Scytalopus
Secutor_insidiator,6.793080e+02,8.747900e-01,2.271000e-02,4.788106e+02,5.231267e+03,6.720000e-08,3.019000e-02,3.723000e-02,,4.200000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Leiognathidae,Acanthuriformes,Actinopterygii,Chordata,MB,MPSW MIN,piMpe 0jFr,Fg,Mda,biPz,D,O,1.559586e+00,,,,,4.174493e+02,,,,,,2.700000e-04,,,5.900000e+00,1.734000e+01,,,,7.900000e+00,1.130000e+01,4.239743e+02,,,,2.000000e-01,3.003500e+02,1.000000e+00,,abj,2.300000e+00,1.069388e+00,True,False,False,Secutor
Seiurus_aurocapilla,1.057793e+03,9.624700e-01,4.341800e-02,6.027077e+02,7.326054e+03,8.695000e-13,2.187000e+02,,1.392000e+03,3.473000e+03,2.466100e-02,9.500000e-01,8.000000e-01,1.000000e-01,Parulidae,Passeriformes,Aves,Chordata,Cfa Dfa Dfb Dfc,THn,0iTh 0iTi 0iTs,Tnsf,Ml,biCi,Dg,O,2.449740e+00,,,4.030752e+00,7.192777e+00,4.882896e+02,,,,1.581012e+00,4.743037e+00,2.100000e+00,,,2.137500e+01,2.250000e+01,,,,,,9.686875e-02,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Seiurus
Selar_crumenophthalmus,2.232188e+02,9.939900e-01,2.876100e-02,3.831150e+01,5.220045e+03,1.267000e-08,2.543000e-03,2.035000e-02,,1.083000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Carangidae,Carangiformes,Actinopterygii,Chordata,MA,MC,0iMc 0iMr,Fpe,Mo,biPz,D,O,1.206365e+00,,,,,8.154134e+02,,,,,,2.120000e-04,,,6.870916e+01,4.250000e+03,,,,1.770000e+01,7.000000e+01,1.606547e+03,,,,2.000000e-01,3.010500e+02,1.000000e+00,,abj,2.200000e+00,1.997030e+00,True,False,False,Selar
Selaroides_leptolepis,2.938879e+01,8.841600e-01,2.272200e-02,2.515430e+01,5.218528e+03,3.062000e-09,2.663000e-01,2.442000e+01,,1.547000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Carangidae,Carangiformes,Actinopterygii,Chordata,MB,MI MPSW,0iMdb,Mp,Mda,biPz,D,O,3.216005e+00,,,,,8.384585e+02,,,,,,5.230000e-04,,,2.010000e+01,1.240000e+02,,,,1.190000e+01,2.200000e+01,4.651393e+02,,,,2.000000e-01,3.017500e+02,1.000000e+00,,abj,2.500000e+00,4.457624e+00,True,False,False,Selaroides
Selenidera_piperivora,1.741308e+03,7.360500e-01,4.137500e-02,4.899237e+02,7.321000e+03,6.531000e-14,4.474000e+03,,9.296000e+04,1.557000e+05,1.977400e-02,9.500000e-01,8.000000e-01,1.000000e-01,Ramphastidae,Piciformes,Aves,Chordata,Aw,TN,0iTi 0iTf,Tnwfm,,biCii biCvr biHs,Dg,O,3.266320e+00,,,8.282294e+00,1.831424e+01,7.192549e+02,,,,5.015975e+00,1.504792e+01,7.000000e+00,,,1.330000e+02,1.400000e+02,,,,,,6.882122e-02,,,,2.800000e-01,3.149500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Selenidera
Semaprochilodus_insignis,2.136672e+02,9.997700e-01,6.381700e-02,3.512010e+01,5.216257e+03,1.922000e-09,2.810000e-04,2.820000e-04,,2.579000e+01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Prochilodontidae,Characiformes,Actinopterygii,Chordata,Af,TN,0iFr,Fh,,biCi,D,O,8.307964e-01,,,,,1.427015e+03,,,,,,4.000000e-04,,,3.084734e+01,4.110000e+02,,,,1.160000e+01,2.750000e+01,3.808836e+00,,,,2.000000e-01,2.981500e+02,1.000000e+00,,abj,2.300000e+00,1.001178e+00,True,False,False,Semaprochilodus
Semaprochilodus_taeniurus,1.881067e+02,9.997700e-01,6.670800e-02,3.368140e+01,5.219020e+03,1.652000e-09,2.956000e-04,3.066000e-04,,1.836000e+01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Prochilodontidae,Characiformes,Actinopterygii,Chordata,Af,TN,0iFr,Fh,,biCi,D,O,8.307964e-01,,,,,1.427015e+03,,,,,,4.000000e-04,,,2.244622e+01,2.970000e+02,,,,1.150000e+01,2.720000e+01,2.752370e+00,,,,2.000000e-01,2.981500e+02,1.000000e+00,,abj,2.300000e+00,1.012174e+00,True,False,False,Semaprochilodus
Semicossyphus_pulcher,3.829771e+02,3.804100e-01,7.479300e-02,7.397900e+00,5.304052e+03,1.588000e-10,4.645000e-01,4.646000e-01,,4.351000e+06,4.068800e-04,9.500000e-01,8.000000e-01,1.000000e-01,Labridae,Labriformes,Actinopterygii,Chordata,MB,MPE,0jMp jiMr,Mp,,bjPz jiCi,Hsff,O,2.195824e+00,,,,1.460000e+03,1.934500e+04,,,,,,1.280000e-04,,,8.000000e+02,1.600000e+04,2.000000e-01,,,3.010000e+01,1.000000e+02,8.500000e+04,,,,2.000000e-01,2.931500e+02,1.000000e+00,,abj,2.500000e+00,1.000072e+00,True,False,False,Semicossyphus
Sepia_officinalis,2.824065e+03,6.918800e-01,2.176800e-02,3.614611e+02,5.523000e+03,1.497000e-03,1.713000e+01,1.602000e+02,,2.082000e+05,2.000000e-03,9.500000e-01,8.900000e-01,8.000000e-02,Sepiidae,Sepiida,Cephalopoda,Mollusca,MB MC,MANE MAm,0jMp jiMb,Ms,,bjPz jiCi jiCvf,D,Os,2.400000e+01,,,,6.823202e+02,8.831125e+02,,,,,6.583202e+02,1.500000e-01,,,3.188047e+02,2.800000e+03,7.000000e-01,,,9.000000e+00,2.410000e+01,2.988163e+01,6.000000e+03,1.300000e-01,,2.100000e-01,2.931500e+02,1.000000e+00,,abj,2.300000e+00,2.044211e+00,True,False,False,Sepia
Sepiella_inermis,5.307912e+02,7.383000e-01,2.590200e-02,8.824408e+02,5.483824e+03,8.505000e-10,5.674000e+01,1.483000e+04,,1.633000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sepiidae,Sepiida,Cephalopoda,Mollusca,MA,MIN,0iMp,Mp,,bjPz jiCi jiCvf,D,Os,6.102803e+00,,,,3.516377e+01,5.618454e+01,,,,,2.906097e+01,4.000000e-02,,,2.804431e+01,6.378000e+01,4.300000e-01,,,3.820000e+00,7.860000e+00,2.378600e+01,5.000000e+02,,,2.100000e-01,3.011500e+02,1.000000e+00,,abj,2.500000e+00,5.231356e+00,True,False,False,Sepiella
Sepietta_obscura,1.929754e+02,9.111200e-01,1.092200e-02,2.114791e+02,5.487520e+03,1.051000e-03,6.244000e-01,5.477000e+01,,4.032000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sepiolidae,Sepiolida,Cephalopoda,Mollusca,MB,MANE MAm,0jMp jiMb,Ms,,bjPz jiCi,D,Os,6.257838e+01,,,,2.225009e+02,3.198451e+02,,,,,1.599225e+02,4.000000e-03,,,2.100000e+00,6.900000e+00,2.000000e-01,,,1.600000e+00,2.400000e+00,1.284104e+00,1.250000e+02,,,2.100000e-01,2.901500e+02,1.000000e+00,,abj,2.500000e+00,4.256254e+00,True,False,False,Sepietta
Septifer_virgatus,6.110012e+00,8.641000e-01,2.986000e-02,6.137000e+00,2.357000e+03,3.685000e-10,3.208000e-04,2.465000e-03,,3.701000e+01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Mytilidae,Mytiloida,Bivalvia,Mollusca,MB,MPW,0jMp jiMb,Mp,,biPp,D,O,6.327677e-01,,,,2.315930e+02,2.771523e+03,,,,,2.309602e+02,1.254960e-06,,,1.000000e-01,5.810000e+00,3.900000e-02,,,1.500000e+00,6.500000e+00,4.329750e+03,,,,9.000000e-02,2.981500e+02,1.000000e+00,,abj,2.500000e+00,1.971994e+00,True,False,False,Septifer
Serinus_canaria,8.012022e+02,9.527700e-01,3.136100e-02,5.257672e+02,7.333369e+03,3.099000e-13,1.268000e+02,,9.143000e+02,2.599000e+03,2.170400e-02,9.500000e-01,8.000000e-01,1.000000e-01,Fringillidae,Passeriformes,Aves,Chordata,Cfb,TPac,0iTf 0iThh,Tnpf,,biCi biHs,Dg,O,2.551812e+00,,,4.254441e+00,7.659698e+00,1.065359e+03,,,,1.702629e+00,5.107886e+00,8.900000e-01,,,1.453500e+01,1.530000e+01,,,,,,1.712099e-01,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Serinus
Setipinna_taty,5.110899e+01,9.883300e-01,2.064600e-02,2.016630e+01,5.227430e+03,1.416000e-09,2.106000e-02,7.577000e-02,,2.056000e+02,2.000300e-03,9.500000e-01,8.000000e-01,1.000000e-01,Engraulidae,Clupeiformes,Actinopterygii,Chordata,MA Am,MIN TPi MPW,piMpe biFr,Fg,Mo,biCik,D,O,2.756576e+00,,,,,1.509225e+03,,,,,,5.200000e-04,,,4.200000e+00,8.630000e+01,,,,8.000000e+00,2.210000e+01,2.187347e+01,,,,2.000000e-01,3.017500e+02,1.000000e+00,,abj,2.300000e+00,1.528169e+00,True,False,False,Setipinna
Setonix_brachyurus,4.862859e+02,8.766900e-01,3.761400e-02,3.417630e+01,7.830467e+03,1.475100e-12,1.565699e+02,,4.083100e+05,7.502960e+05,2.000000e-03,9.500000e-01,3.710000e-01,3.474000e-01,Macropodidae,Diprotodontia,Mammalia,Chordata,Csb,TA,0iTh,Tv,,bxM xiHl,Dg,O,2.670979e+01,,,6.127879e+01,6.759786e+01,9.361508e+02,5.389790e+00,,,3.456900e+01,4.088807e+01,4.040000e-01,,7.260000e+02,1.332000e+03,5.000000e+03,,,,,,2.063770e-02,,,,3.000000e-01,3.101500e+02,1.000000e+00,2.132000e+01,stx,2.500000e+00,1.000000e+00,False,True,True,Setonix
Setopagis_parvula,1.273024e+03,9.808700e-01,3.642600e-02,6.966866e+02,7.317795e+03,2.731000e-12,2.091000e+02,,6.169000e+02,1.482000e+03,2.883000e-02,9.500000e-01,8.000000e-01,1.000000e-01,Caprimulgidae,Caprimulgiformes,Aves,Chordata,A Cfa,TN,0iTh 0iTf 0iTi,Tnpfm,,biCi,Dg,O,3.470465e+00,,,4.917272e+00,7.810885e+00,6.284205e+02,,,,1.446807e+00,4.340420e+00,4.500000e+00,,,3.515000e+01,3.700000e+01,,,,,,3.787273e-02,,,,2.800000e-01,3.128500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Setopagis
