Row,p_Am,kap,v,p_M,E_G,h_a,E_Hb,E_Hj,E_Hx,E_Hp,k_J,kap_R,kap_X,kap_P,family,order,class,phylum,climate,ecozone,habitat,embryo,migrate,food,gender,reprod,ab,ah,aj,ax,ap,am,tg,tb,tj,tx,tp,Wwb,Wwj,Wwx,Wwp,Wwi,Lb,Lj,Lx,Lp,Li,Ri,Ni,GSI,NR,estim_z,estim_kap,estim_v,estim_p_M,estim_k_J,estim_E_Hb,estim_E_Hj,estim_E_Hp,d_V,T_typical,f,t_0,model,completeness
Perforatella_bidentata,43.1511529350158,0.59199,0.027632,51.8597,3912.6929,3.817e-08,3.878,3.92,NaN,211.5,0.002,0.475,0.8,0.1,Hygromiidae,Pulmonata,Gastropoda,Mollusca,Dfa,THp,0iTf,Thw,,biD biHl,Hh,O,13.0543806923987,NaN,NaN,NaN,NaN,952.969790545106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.178,0.22,NaN,NaN,0.6,0.7,NaN,90,NaN,NaN,1,1,1,1,0,1,1,1,0.15,294.65,1,0,abj,2.5
Periparus_ater,413.835109125028,0.926562426491822,0.0257430425594335,258.173045480944,7319.47024092083,1.47109252937113e-12,203.03427326545,NaN,1379.31909691647,4200.29901687761,0.0106015251234425,0.95,0.8,0.1,Paridae,Passeriformes,Aves,Chordata,B C D,THp,0iTf,Tnwf,,biCi,Dg,O,3.36839235306251,NaN,NaN,NaN,NaN,421.704638715011,NaN,NaN,NaN,2.31071034912335,6.93213104737004,0.8,NaN,NaN,NaN,11.5,NaN,NaN,NaN,NaN,NaN,0.202748540448902,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Peristedion_cataphractum,118.148035107011,0.767945382698872,0.032633,20.3453559141405,5226.88526607101,1.37560473504359e-07,0.337196894172632,0.701204377393475,NaN,66363.7186992551,0.002,0.95,0.8,0.1,Peristediidae,Perciformes,Actinopterygii,Chordata,MB,MAE MAm,biMc,Fnm,,biPz,D,O,14.4266855723812,NaN,NaN,NaN,NaN,5265.74023391914,NaN,NaN,NaN,NaN,NaN,0.00038,NaN,NaN,53,328.6,NaN,NaN,NaN,22,40,70.5496252183154,NaN,NaN,NaN,1,1,0,1,0,1,1,1,0.2,286.95,1,NaN,abj,2.5
Perna_canaliculus,3.67845728752209,0.860338558407748,0.00616462613722814,24.5105337567094,3454.050130863,7.45893850253835e-10,5.20500913494978e-05,0.498574284054351,NaN,294.5,0.002,0.95,0.76,0.23,Mytilidae ,Mytiloida,Bivalvia,Mollusca,MC,MPSW,0jMp jiMb jiMi,Mp,,biPp,D,O,5.66563023958543,NaN,NaN,NaN,NaN,10754.7738184739,NaN,NaN,17.1389872563131,NaN,188.956722424519,4.10800728338589e-07,1.30434782608696e-05,NaN,1.08695652173913,253.623188405797,0.0111,0.028,NaN,2.7,14.5,185963.92948446,NaN,0.14,NaN,1,1,1,1,0,1,1,0,0.138,288.15,1,NaN,abj,5.5
Perna_perna,6.94338946315361,0.85965,0.0049271,17.8768,2400.2147,8.156e-09,6.147e-06,0.005074,NaN,189.4,0.002,0.95,0.69,0.1,Mytilidae,Mytiloida,Bivalvia,Mollusca,MA MB,MA,0jMp jiMb jiMi,Mp,,biPp,D,O,1.78460341709734,NaN,NaN,NaN,NaN,3285,NaN,NaN,10.707620502584,NaN,63.6862115549514,2.69e-08,NaN,NaN,NaN,NaN,0.008822,0.0255,NaN,2.9,12,NaN,NaN,0.6,NaN,1,1,1,1,0,1,1,1,0.09,293.15,1,NaN,abj,2.6
Perna_viridis,12.5281312694307,0.963624404617398,0.0144449931743836,8.70921347685273,2363.68231713302,1.04610677095847e-08,2.11990987117514e-05,0.00172686826676756,NaN,25.4347651201146,0.002,0.95,0.7,0.2,Mytilidae,Mytiloida,Bivalvia,Mollusca,MA MB,MPSE MAW,0jMp jiMb jiMi,Mp,,biPp,D,O,0.483699903485932,NaN,NaN,NaN,NaN,980.835915402029,NaN,NaN,6.44933204647909,NaN,40.3083252904943,3.33333333333333e-07,3.33333333333333e-05,NaN,0.333333333333333,311.111111111111,0.008,0.04,NaN,1.5,23,295844.590765278,NaN,NaN,NaN,1,1,1,1,0,1,1,1,0.09,300.15,1,-50,abj,2.5
Pernis_apivorus,2181.61831510274,0.968890870850744,0.0283520609790373,543.820000605455,7324.12157611321,1.42902147836896e-13,1578.20778996285,NaN,12611.5158119457,34375.006250255,0.0222397756520299,0.95,0.8,0.1,Accipitridae,Accipitriformes,Aves,Chordata,Cfb Dfb Dfc,THp,0iTf,Tncf,Ml,biCi biHn biCv,Dg,O,6.63471221057767,NaN,NaN,NaN,NaN,1489.81497666769,NaN,NaN,NaN,5.91140567029221,17.7342170108766,37.7,NaN,NaN,NaN,758,NaN,NaN,NaN,NaN,NaN,0.0389310088221358,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,313.15,1,NaN,std,2.5
Perodicticus_potto,527.613772477026,0.96087,0.14443,56.1029,7826.1595,1.311e-25,6671,NaN,21500,745500,0.002,0.95,0.8,0.1,Lorisidae,Primates,Mammalia,Chordata,Af Am,TPa,0iTf,Tv,TW,bxM xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,2856.38004671894,41.0607650889751,NaN,NaN,6.03834780720223,132.119050021585,28.3,NaN,76,NaN,1100,NaN,NaN,NaN,NaN,NaN,0.0113430284031066,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.25,1,156.6124,stx,2.5
Perognathus_longimembris,1989.36350601548,0.93409,0.023281,2195.3129,7846.1837,3.762e-11,175.6,NaN,2954,25900,0.002,0.95,0.8,0.1,Heteromyidae,Rodentia,Mammalia,Chordata,BWh BWk BSh BSk,THn,0iTa 0iTd,Tv,,bxM xiHl xiHs xiCi,Dg,O,NaN,NaN,NaN,NaN,NaN,823.078275900944,5.97713222307997,NaN,NaN,7.60725919301087,41.0248620765943,0.9,NaN,4,NaN,8,NaN,NaN,NaN,NaN,NaN,0.0630255973445751,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,307.85,1,7.7509,stx,2.1
Peromyscus_californicus,3907.87271262887,0.93896,0.020155,3237.1735,7831.9246,2.374e-10,745.9,NaN,10180,18080,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,BSh BWh,THn,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,472.874065819987,7.06661119531736,NaN,NaN,7.06661119531736,10.8354704994866,4.46,NaN,18.6,NaN,42,NaN,NaN,NaN,NaN,NaN,0.107005233861276,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.55,1,10.642,stx,2.1
Peromyscus_crinitus,6002.03972367387,0.97238,0.038428,6411.0809,7847.5944,5.684e-11,182.1,NaN,6848,21900,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,B,THn,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,501.399779211262,5.99431865557673,NaN,NaN,6.99337176483951,17.4834294120988,2.2,NaN,14.1,NaN,16.5,NaN,NaN,NaN,NaN,NaN,0.0674611386012359,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,308.85,1,15.1591,stx,2.1
Peromyscus_eremicus,3659.37151736351,0.90742,0.023502,3674.7603,7853.4204,3.397e-11,567.6,NaN,9282,76260,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,BWh BWk BSh,THn,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,625.701882116022,6.02304662533009,NaN,NaN,5.74331797734332,29.8835774872147,2.2,NaN,NaN,NaN,17,NaN,NaN,NaN,NaN,NaN,0.104075122452524,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.75,1,12.1908,stx,2.5
Peromyscus_gossypinus,2917.12094622729,0.9741,0.054387,1638.5466,7841.3442,1.472e-08,133.3,NaN,4538,23260,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,Cfa,THn,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,105.982455041866,5.28174857913562,NaN,NaN,5.096424067587,13.4360270872748,2,NaN,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN,0.175035433215609,NaN,NaN,NaN,1,1,1,0,0,1,0,1,0.3,309.75,1,14.926,stx,2.1
Peromyscus_interparietalis,5880.92726749997,0.89043,0.022347,6023.528,7846.7145,1.205e-10,619.3,NaN,18360,40980,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,BWh,THn,0iTd 0iTa,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,452.803189333747,7.35144701099945,NaN,NaN,6.89198157281198,11.4866359546866,2.315,NaN,NaN,NaN,26,NaN,NaN,NaN,NaN,NaN,0.343460478334597,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.85,1,19.8512,stx,2.5
Peromyscus_leucopus,3167.99744980037,0.9267,0.024349,2770.3909,7840.6057,3.339e-11,346,NaN,5741,34380,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,BSk Cfa Dfa Dfb,THn,0iTg 0iTh 0iTs,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,662.434295506778,5.97305069643705,NaN,NaN,5.05411982006212,16.7704884938425,1.89,NaN,9.24,NaN,23,NaN,NaN,NaN,NaN,NaN,0.198563089037189,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.85,1,12.8601,stx,2.5
Peromyscus_maniculatus,2242.7537714914,0.93677,0.035178,1638.5466,7842.6327,1.856e-11,373.6,NaN,5899,19400,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,B Cfa Dfa Dfb,THn,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,701.800759670674,5.55973534645855,NaN,NaN,5.096424067587,11.3511263323529,2,NaN,9.2,NaN,20.5,NaN,NaN,NaN,NaN,NaN,0.177400776907712,NaN,NaN,NaN,1,1,1,0,0,1,0,1,0.3,309.75,1,12.4376,stx,2.1
Peromyscus_melanocarpus,2516.94722301819,0.97436,0.028893,1638.5466,7844.1072,2.573e-08,326.2,NaN,3742,19710,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,Aw,TN,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,105.982455041866,8.59442422306717,NaN,NaN,5.79139098589432,18.3702922072568,4.5,NaN,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN,0.0425761864578509,NaN,NaN,NaN,1,1,1,0,0,1,0,1,0.3,309.75,1,20.3071,stx,2.1
Peromyscus_mexicanus,2617.58369333101,0.97571,0.034237,1638.5466,7843.0839,2.224e-08,304.5,NaN,4196,17660,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,Aw,TN,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,105.982455041866,8.10794738025205,NaN,NaN,5.79139098589432,15.4051000224789,4.4,NaN,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN,0.0496722175341594,NaN,NaN,NaN,1,1,1,0,0,1,0,1,0.3,309.75,1,20.3883,stx,2.1
Peromyscus_polionotus,2435.40758953622,0.94765,0.023033,2418.7914,7848.4643,4.004e-10,269.3,NaN,3661,5390,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,Cfa,THn,0iTg 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,252.825328813215,4.74975177418172,NaN,NaN,4.15603280240901,5.54137706987868,1.68,NaN,6.72,NaN,14,NaN,NaN,NaN,NaN,NaN,0.157816466361556,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,311.65,1,11.9734,stx,2.1
Peromyscus_truei,3231.55924322538,0.9078,0.018679,2986.47,7847.5298,2.086e-10,533.6,NaN,9124,20270,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,BWh,THn,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,452.803189333747,5.97305069643705,NaN,NaN,6.89198157281198,11.4866359546866,2.315,NaN,10.5,NaN,25,NaN,NaN,NaN,NaN,NaN,0.202737087905839,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.85,1,9.3682,stx,2.1
Peromyscus_yucatanicus,2598.57610572687,0.9761,0.045249,1638.5466,7865.973,7.831e-09,175,NaN,3609,13470,0.002,0.95,0.8,0.1,Cricetidae,Rodentia,Mammalia,Chordata,Aw,TN,0iTd 0iTa 0iTh,Tv,,bxM xiH xiCii,Dg,O,NaN,NaN,NaN,NaN,NaN,126.831462591086,6.94966918307318,NaN,NaN,5.096424067587,11.9302654309423,2.6,NaN,NaN,NaN,35,NaN,NaN,NaN,NaN,NaN,0.0875177166078046,NaN,NaN,NaN,1,1,1,0,0,1,0,1,0.3,309.75,1,20.0262,stx,2.5
Petaurus_breviceps,261.223843441523,0.99886,0.036158,69.0171,7831.6343,3.323e-19,0.9156,NaN,215.9,660.8,0.002,0.95,0.8,0.1,Petauridae,Diprotodontia,Mammalia,Chordata,Cfa,TA,0iTh 0iTf,Tv,,bxM xiH,Dg,O,NaN,NaN,NaN,NaN,NaN,1595.73771207304,3.92978349902549,NaN,NaN,29.9645991800693,57.964306610626,0.194,NaN,25,NaN,110,NaN,NaN,NaN,NaN,NaN,0.0290022599891289,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.05,1,6.6237,stx,2.5
Petaurus_norfolcensis,480.267498523331,0.99887,0.063153,82.5475,7829.8526,1.496e-18,1.485,NaN,1096,6370,0.002,0.95,0.8,0.1,Petauridae,Diprotodontia,Mammalia,Chordata,Cfa,TA,0iTh 0iTf,Tv,,bxM xiH,Dg,O,NaN,NaN,NaN,NaN,NaN,1326.79315385848,4.91222937378186,NaN,NaN,29.9645991800693,98.2445874756372,0.333,NaN,118,NaN,405,NaN,NaN,NaN,NaN,NaN,0.0334641461413026,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.05,1,13.7285,stx,2.5
Petrocephalus_bovei,53.5508694212208,0.9,0.022168,25.2676463114832,5221.0538295983,1.60411578933186e-07,1.87418573834589,5.53977951751919,NaN,12161.5305734716,0.002,0.95,0.8,0.1,Mormyridae,Osteoglossiformes,Actinopterygii,Chordata,Aw,TPa,biFr,Fn,Mp,biPz biCvf,D,O,11.4273172942856,NaN,NaN,NaN,NaN,631.965274608221,NaN,NaN,NaN,NaN,NaN,0.0048,NaN,NaN,17.7,30,NaN,NaN,NaN,6.8,11.5,2.50409328420941,NaN,NaN,NaN,1,0,0,1,0,1,1,1,0.2,297.15,1,NaN,abj,2.5
Petrochelidon_ariel,917.355243874379,0.783855031403778,0.0299315273911311,546.722174389381,7322.34673219548,1.21287902186099e-12,824.459313430653,NaN,6198.63012865775,13459.3797380726,0.0222858435136654,0.95,0.8,0.1,Hirundinidae,Passeriformes,Aves,Chordata,A B C,TA,0iTh 0iTf,Tncf,,biCi,Dg,O,2.81720087710682,NaN,NaN,NaN,NaN,710.239391520018,NaN,NaN,NaN,2.31071034912335,6.93213104737004,1.3,NaN,NaN,NaN,13,NaN,NaN,NaN,NaN,NaN,0.225276156054336,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Petrochelidon_pyrrhonota,1366.66434365385,0.814755974231968,0.0299289854238522,747.972458853925,7323.14146558341,3.86451606089936e-12,782.466593625538,NaN,8999.51156150295,17301.5933531898,0.0305480773404835,0.95,0.8,0.1,Hirundinidae,Passeriformes,Aves,Chordata,B Cfa Dfa Dfb,THn,0iTh 0iTf,Tncf,Ml,biCi,Dg,O,2.85802987532576,NaN,NaN,NaN,NaN,523.801551246013,NaN,NaN,NaN,3.04040835410967,9.121225062329,1.9,NaN,NaN,NaN,26.6,NaN,NaN,NaN,NaN,NaN,0.119677957903866,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Petrochelidon_spilodera,1155.52099608416,0.971212263943168,0.0338421534799513,590.264353474251,7325.21472721002,4.47651256717649e-12,151.044297082758,NaN,1738.94457121766,4255.43695051041,0.0240663563246544,0.95,0.8,0.1,Hirundinidae,Passeriformes,Aves,Chordata,Cwa Cwb,TH,0iTh 0iTf,Tncf,Ml,biCi,Dg,O,2.85802987532576,NaN,NaN,NaN,NaN,523.801551246013,NaN,NaN,NaN,2.67555935161651,8.02667805484952,2.4,NaN,NaN,NaN,43,NaN,NaN,NaN,NaN,NaN,0.0563190390135839,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Petrogale_xanthopus,607.727779009243,0.724726576452557,0.038543292472623,33.7303589771998,7834.17368839035,6.83793145278649e-12,461.793900452689,NaN,3746483.43912959,6832063.99327282,0.002,0.95,0.371,0.3474,Macropodidae,Diprotodontia,Mammalia,Chordata,BWh BSh,TA,0iTa 0iTd 0iTs 0iTh,Tv,,bxM xiHl,Dg,O,NaN,NaN,NaN,NaN,NaN,853.095213047749,6.23265909075981,NaN,NaN,67.001085225668,105.370892753158,0.484,NaN,2500,4000,7000,NaN,NaN,NaN,NaN,NaN,0.0261635508658641,NaN,NaN,NaN,1,1,1,1,0,1,0,1,0.3,309.65,1,23.9160595939823,stx,2.1
Petromyzon_marinus,166.713999263396,0.881912395189338,0.0195479165227584,17.628784969748,3269.07626957594,3.52590839068386e-06,0.0579039038854062,NaN,NaN,15892.2007482465,0.002,0.95,0.8,0.1,Petromyzontidae,Petromyzontiformes,Cephalaspidomorphi,Chordata,Dfb Dfc ME MC,TH,0pFc piMc,Ft,Mda,bpD piCvf,D,Os,112.182419970243,NaN,NaN,NaN,4331.61537278424,12868.9261765864,NaN,NaN,NaN,NaN,NaN,0.00052,NaN,NaN,NaN,2300,NaN,NaN,NaN,13.6,120,NaN,NaN,NaN,100000,1,1,1,1,0,1,0,1,0.125,278.15,1,7.64145243095087,std,2.5
Petrus_rupestris,213.788459127609,0.77534,0.01242,8.423,5240.9148,1.202e-09,0.07082,0.3009,NaN,1734000,0.00049106,0.95,0.8,0.1,Sparidae,Spariformes,Actinopterygii,Chordata,MB,MASE,0jMp jiMc,Mp,Mo,bjPz jiCi,Hsf,O,NaN,NaN,NaN,NaN,NaN,8118.47854883347,NaN,NaN,NaN,NaN,NaN,0.00022,NaN,NaN,3463,153000,NaN,NaN,NaN,57.5,200,NaN,NaN,0.06,NaN,1,1,1,1,1,1,1,1,0.2,297.45,1,NaN,abj,2.5
Peucaea_aestivalis,3103.96959048906,0.931869626364328,0.0220854104037905,3031.42165739553,7321.84982457617,4.49626380887091e-11,116.932300773081,NaN,518.284464490152,1182.88221282013,0.12400073322727,0.95,0.8,0.1,Passerellidae,Passeriformes,Aves,Chordata,Cfa,THn,0iTd 0iTa,Tnsf,Ms,biHs biCi,Dg,O,2.65388488423107,NaN,NaN,NaN,NaN,173.120851683004,NaN,NaN,NaN,1.27697150872606,3.83091452617818,1.91,NaN,NaN,NaN,19.65,NaN,NaN,NaN,NaN,NaN,0.180220924843469,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Peucaea_botterii,4585.90275650551,0.96579711706447,0.0233162294884545,5069.36372522195,7322.39367257153,3.96690356797604e-12,56.5388146921241,NaN,210.970057617724,449.971497896871,0.2071584287693,0.95,0.8,0.1,Passerellidae,Passeriformes,Aves,Chordata,A B,THn TN,0iTh 0iTi 0iTs,Tnpf Tnsf,,biCi biHs,Dg,O,2.44973989313637,NaN,NaN,NaN,NaN,466.094600685012,NaN,NaN,NaN,1.09454700747948,3.28364102243844,2.3,NaN,NaN,NaN,21,NaN,NaN,NaN,NaN,NaN,0.0788466546190175,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Peucaea_carpalis,1094.62189186613,0.95465,0.027812,808.6209,7324.8751,4.077e-13,136.9,NaN,542.4,1457,0.032949,0.95,0.8,0.1,Passerellidae,Passeriformes,Aves,Chordata,BWh BSh,THn,0iTd 0iTa,Tnpf,,biHs biCi,Dg,O,2.85802987532576,NaN,NaN,NaN,NaN,448.338615897011,NaN,NaN,NaN,1.09454700747948,3.28364102243844,NaN,NaN,NaN,NaN,15.3,NaN,NaN,NaN,NaN,NaN,0.180220924843469,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.4
Peucaea_cassinii,2830.45501677645,0.974906646457896,0.0238631849514742,2818.81926742324,7323.08031480982,4.4415215638531e-12,40.8310959663227,NaN,174.39696319716,419.011309886497,0.115372041570757,0.95,0.8,0.1,Passerellidae,Passeriformes,Aves,Chordata,B,THn,0iTh 0iTi 0iTs,Tnpf Tnsf,Ms,biCi biHs,Dg,O,2.44973989313637,NaN,NaN,NaN,NaN,466.094600685012,NaN,NaN,NaN,1.09454700747948,3.28364102243844,1.6,NaN,NaN,NaN,18.1,NaN,NaN,NaN,NaN,NaN,0.0901104624217343,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Phacellodomus_ruber,3157.37574269523,0.653358544408794,0.03601655994751,1493.88139408716,7323.06392758417,4.79086378453214e-12,7871.27679909169,NaN,20666.1877305442,31330.3736667395,0.0611281589144806,0.95,0.8,0.1,Furnariidae,Passeriformes,Aves,Chordata,Am,TN,0iTf,Tnwfm,,biCii,Dg,O,3.47046484860986,NaN,NaN,NaN,NaN,443.899619700011,NaN,NaN,NaN,1.70262867830141,5.10788603490424,11.5,NaN,NaN,NaN,37,NaN,NaN,NaN,NaN,NaN,0.0901104624217343,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Phacellodomus_sibilatrix,2254.93640616869,0.854766032811627,0.0287730139037206,1574.10371372117,7324.47740399925,5.46142788084539e-12,1258.55411416943,NaN,3952.54248865806,6779.42999009056,0.0643787773774277,0.95,0.8,0.1,Furnariidae,Passeriformes,Aves,Chordata,Cfa Cwa,TN,0iTf,Tnwfm,,biCii,Dg,O,3.47046484860986,NaN,NaN,NaN,NaN,443.899619700011,NaN,NaN,NaN,1.70262867830141,5.10788603490424,5,NaN,NaN,NaN,24,NaN,NaN,NaN,NaN,NaN,0.0675828468163007,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
Phacochoerus_aethiopicus,596.241605331865,0.98052,0.25637,16.0958,7871.2132,6.13e-21,89700,NaN,546200,9904000,0.00061875,0.95,0.8,0.1,Suidae,Cetartiodactyla,Mammalia,Chordata,BWh BSh,TPa,0iTd 0iTs 0iTi,Tv,,bxM xiO,Dg,O,NaN,NaN,NaN,NaN,NaN,1448.91064514899,40.8357853715714,NaN,NaN,15.9544463777302,109.78178578962,660,NaN,NaN,NaN,68000,NaN,NaN,NaN,NaN,NaN,0.036061575070164,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.3,312.15,1,127.4067,stx,2.5
Phaeognathus_hubrichti,75.508857083841,0.729650577055815,0.0261806086827695,25.6297592130818,7311.71631007512,3.90012306156004e-09,349.896385315594,704.816204886101,NaN,15164.8009568209,0.002,0.95,0.8,0.1,Plethodontidae,Caudata,Amphibia,Chordata,Cfa,THn,0jFc jiTf,Tns,TT,biCi,Dg,O,80,NaN,NaN,NaN,NaN,11545.4917889208,NaN,NaN,NaN,NaN,2930.32786520832,0.179,NaN,NaN,NaN,14,NaN,3.7,NaN,10.1,12,0.0136503496673252,NaN,NaN,NaN,1,1,1,1,0,1,1,1,0.28,288.15,1,NaN,std,2.5
Phaethon_aethereus,2192.72039164429,0.890699540158127,0.0214607191297616,526.956311684845,7324.04507520568,3.8404821167352e-12,6558.99382161186,NaN,78323.3088596484,143700.489930119,0.0215681659310446,0.95,0.8,0.1,Phaethontidae,Phaethontiformes,Aves,Chordata,MA,MP MI MPE,xiMpe 0xTd,Tnsfm,TT,biCvf biCic,Dg,O,8.98237960816668,NaN,NaN,NaN,NaN,832.67796768059,NaN,NaN,NaN,11.1473077865085,33.4419233595256,50,NaN,NaN,NaN,850,NaN,NaN,NaN,NaN,NaN,0.0252946467896057,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.05,1,NaN,std,2.5
Phaethon_lepturus,1879.73511069869,0.829925032189963,0.0223678374339669,508.075190271647,7320.91068687857,2.23038921826697e-13,9114.17479715578,NaN,79535.9382566097,137836.332068752,0.0208197791288133,0.95,0.8,0.1,Phaethontidae,Phaethontiformes,Aves,Chordata,MA,MC,xiMpe 0xTd,Tnsfm,TT,biCvf biCic,Dg,O,8.36994463488259,NaN,NaN,NaN,NaN,1547.142624881,NaN,NaN,NaN,9.20300991676866,27.609029750306,35,NaN,NaN,NaN,410,NaN,NaN,NaN,NaN,NaN,0.0252946467896057,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.05,1,NaN,std,2.5
Phaethon_rubricauda,2944.93046743886,0.711534978005832,0.0232193502987739,621.223150682824,7322.08956578849,2.57884772245927e-13,21325.9973333493,NaN,218600.005762067,372652.443315097,0.0253868400297951,0.95,0.8,0.1,Phaethontidae,Phaethontiformes,Aves,Chordata,MA,MP MI,xiMpe 0xTd,Tnsfm,TT,biCvf biCic,Dg,O,9.18652459926138,NaN,NaN,NaN,NaN,1547.142624881,NaN,NaN,NaN,10.2399687806299,30.7199063418898,54,NaN,NaN,NaN,840,NaN,NaN,NaN,NaN,NaN,0.0211366226598075,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.05,1,NaN,std,2.5
Phaethornis_augusti,34.4956291620288,0.951166355436931,0.0381936529277146,19.3358135040419,7272.17799894716,1.59520182608001e-11,192.419556044492,NaN,320.759494923037,641.471390277511,0.000797228751289904,0.95,0.8,0.1,Trochilidae,Apodiformes,Aves,Chordata,Aw Af,TN,0iTf,Tnpf,TT,biCi xiHn,Dg,O,4.08289982189395,NaN,NaN,NaN,NaN,612.24883096133,NaN,NaN,NaN,4.02574573782792,12.0772372134838,0.65,NaN,NaN,NaN,5.5,NaN,NaN,NaN,NaN,NaN,0.0326664568205002,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,311.25,1,NaN,std,2.5
Phaethornis_nattereri,390.837616022925,0.97011,0.029102,378.5498,7315.1484,4.319e-12,32.92,NaN,257.7,630.5,0.0156,0.95,0.8,0.1,Trochilidae,Apodiformes,Aves,Chordata,A,TN,0iTf,Tnpf,TT,biCi xiHn,Dg,O,4.55865009055271,NaN,NaN,NaN,NaN,447.951985565165,NaN,NaN,NaN,2.08635171359118,6.25905514077354,NaN,NaN,NaN,NaN,3.1,NaN,NaN,NaN,NaN,NaN,0.0446476422573877,NaN,NaN,NaN,1,1,1,1,1,1,0,1,0.28,314.75,1,NaN,std,2.5
